match_id,start_date,format,competition,tier,year,team_home,team_away,venue,winner,y_t1_wins,pred_p_t1,pred,correct,confidence,brier,elo_diff_pre,h2h_t1_winpct,h2h_n_prior
1179197720026717555,2024-04-23,ODI,West Indies Women tour of Pakistan,tier2_assoc,2024,West Indies,Pakistan,"National Stadium, Karachi",West Indies,1,0.5125927236921847,1,1,0.02518544738436934,0.23756585299780303,16.701567956895815,0.40816326530612246,49
1865631489725237844,2024-05-23,ODI,Pakistan Women tour of England,tier2_assoc,2024,England,Pakistan,"County Ground, Derby",England,1,0.8450779306243816,1,1,0.6901558612487633,0.02400084757962391,190.04290504390815,0.7916666666666666,48
979881756967233660,2024-05-29,ODI,Pakistan Women tour of England,tier2_assoc,2024,England,Pakistan,"County Ground, Chelmsford",England,1,0.8552247371873773,1,1,0.7104494743747547,0.02095987672246396,208.3101873768344,0.7959183673469388,49
4118108052470168125,2024-06-15,ODI,West Indies Women tour of Sri Lanka,tier2_assoc,2024,West Indies,Sri Lanka,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Sri Lanka,0,0.4097416832809917,0,1,0.1805166334380166,0.1678882470179405,5.829351385416658,0.4,30
7960669711100688276,2024-06-16,ODI,South Africa Women tour of India,tier2_assoc,2024,India,South Africa,"M Chinnaswamy Stadium, Bengaluru",India,1,0.7589904937769052,1,1,0.5179809875538104,0.05808558208989997,86.24494299235494,0.5161290322580645,62
6381628854154938794,2024-06-18,ODI,West Indies Women tour of Sri Lanka,tier2_assoc,2024,West Indies,Sri Lanka,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Sri Lanka,0,0.33296502842808556,0,1,0.3340699431438289,0.11086571015611582,-25.894080025140966,0.3870967741935484,31
5332782301465148859,2024-06-19,ODI,South Africa Women tour of India,tier2_assoc,2024,India,South Africa,"M Chinnaswamy Stadium, Bengaluru",India,1,0.7676321685784575,1,1,0.535264337156915,0.05399480907955039,123.8866756228017,0.5238095238095238,63
6623003856072628825,2024-06-21,ODI,West Indies Women tour of Sri Lanka,tier2_assoc,2024,Sri Lanka,West Indies,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Sri Lanka,1,0.48307508671889327,0,0,0.03384982656221347,0.2672113659706797,53.662336040373475,0.625,32
1133051980651598060,2024-06-23,ODI,South Africa Women tour of India,tier2_assoc,2024,South Africa,India,"M Chinnaswamy Stadium, Bengaluru",India,0,0.21661333412582218,0,1,0.5667733317483556,0.04692133652110508,-134.48296005191014,0.46875,64
1116757440292230797,2024-06-26,ODI,New Zealand Women tour of England,tier2_assoc,2024,New Zealand,England,"Riverside Ground, Chester-le-Street",England,0,0.24557182304076242,0,1,0.5088563539184752,0.06030552027156353,-72.62811892076343,0.43103448275862066,58
8615886796867499048,2024-06-30,ODI,New Zealand Women tour of England,tier2_assoc,2024,New Zealand,England,"County Ground, New Road, Worcester",England,0,0.16259925960488,0,1,0.67480148079024,0.02643851922405516,-100.25765037971132,0.423728813559322,59
1466241660521682467,2024-07-03,ODI,New Zealand Women tour of England,tier2_assoc,2024,New Zealand,England,"County Ground, Bristol",England,0,0.21407252771300692,0,1,0.5718549445739862,0.045827047121436114,-124.42232547263893,0.4166666666666667,60
1057927716121538173,2024-07-18,ODI,ICC Men's Cricket World Cup League 2,tier2_other,2024,Oman,Namibia,"Forthill, Dundee",Namibia,0,0.5005147464302526,1,0,0.0010294928605052434,0.25051501139414006,-106.73919053465329,0.16666666666666666,6
3637357185058289358,2024-07-20,ODI,ICC Men's Cricket World Cup League 2,tier2_other,2024,Scotland,Namibia,"Forthill, Dundee",Scotland,1,0.6687188805187839,1,1,0.33743776103756784,0.10974718012472777,4.8721201344319525,0.8,5
5913585317111321423,2024-07-22,ODI,ICC Men's Cricket World Cup League 2,tier2_other,2024,Oman,Scotland,"Forthill, Dundee",Scotland,0,0.18203530577521196,0,1,0.635929388449576,0.03313685254867492,-152.6179867015287,0.16666666666666666,6
6598098360280439932,2024-07-24,ODI,ICC Men's Cricket World Cup League 2,tier2_other,2024,Namibia,Oman,"Forthill, Dundee",Oman,0,0.6251696611273252,1,0,0.2503393222546504,0.3908371051940546,119.40412401340336,0.8571428571428571,7
8183334655757117864,2024-07-26,ODI,ICC Men's Cricket World Cup League 2,tier2_other,2024,Scotland,Namibia,"Forthill, Dundee",Scotland,1,0.583208344351081,1,1,0.16641668870216209,0.17371528421856705,72.09858293521938,0.8333333333333334,6
8412863648778632017,2024-08-04,ODI,India tour of Sri Lanka,tier1,2024,Sri Lanka,India,"R Premadasa Stadium, Colombo",Sri Lanka,1,0.13121846314147695,0,0,0.7375630737170461,0.7547813587862572,-258.72086593674885,0.26881720430107525,93
1816206682112551875,2024-08-05,ODI,Netherlands Women's ODI Tri-Series,tier2_assoc,2024,Papua New Guinea,Netherlands,"Sportpark Maarschalkerweerd, Utrecht",Netherlands,0,0.5685054614500412,1,0,0.13701092290008243,0.3231984596985243,-190.6993651679668,,0
3540352737945296342,2024-08-06,ODI,Netherlands Women's ODI Tri-Series,tier2_assoc,2024,Scotland,Papua New Guinea,"Sportpark Maarschalkerweerd, Utrecht",Scotland,1,0.6897187489897745,1,1,0.37943749797954895,0.09627445472847057,334.47322402004056,1.0,7
3030718978229870600,2024-08-07,ODI,India tour of Sri Lanka,tier1,2024,Sri Lanka,India,"R Premadasa Stadium, Colombo",Sri Lanka,1,0.1544730038358489,0,0,0.6910539923283022,0.7149159012423725,-201.6094741281131,0.2765957446808511,94
7543911576551896257,2024-08-08,ODI,Netherlands Women's ODI Tri-Series,tier2_assoc,2024,Scotland,Netherlands,"VRA Ground, Amstelveen",Netherlands,0,0.6488333868065752,1,0,0.2976667736131504,0.42098476383489086,135.24225766441918,0.5,6
6289135942122860700,2024-08-09,ODI,Netherlands Women's ODI Tri-Series,tier2_assoc,2024,Papua New Guinea,Netherlands,"VRA Ground, Amstelveen",Netherlands,0,0.3719368934325167,0,1,0.25612621313496664,0.13833705269623128,-228.70148603134203,0.0,1
573082587833120684,2024-08-11,ODI,ICC Men's Cricket World Cup League 2,tier2_other,2024,Canada,Netherlands,"Sportpark Westvliet, The Hague",Netherlands,0,0.46557319269500547,0,1,0.06885361460998907,0.2167583977562207,-92.14578338453452,0.0,3
8268422032689353868,2024-08-11,ODI,Netherlands Women's ODI Tri-Series,tier2_assoc,2024,Papua New Guinea,Scotland,"VRA Ground, Amstelveen",Scotland,0,0.3027898421435596,0,1,0.39442031571288083,0.09168168850532173,-331.43911049585313,0.0,8
6558511267953621825,2024-08-12,ODI,Netherlands Women's ODI Tri-Series,tier2_assoc,2024,Scotland,Netherlands,"VRA Ground, Amstelveen",Scotland,1,0.6014617476861113,1,1,0.20292349537222254,0.15883273855740884,84.692023711606,0.42857142857142855,7
3703031467064400831,2024-08-13,ODI,ICC Men's Cricket World Cup League 2,tier2_other,2024,United States of America,Canada,"Sportpark Westvliet, The Hague",United States of America,1,0.25943053496120333,0,0,0.48113893007759334,0.5484431325478494,9.222319110461285,0.0,1
4322055932472262123,2024-08-15,ODI,ICC Men's Cricket World Cup League 2,tier2_other,2024,Netherlands,United States of America,"Sportpark Westvliet, The Hague",Netherlands,1,0.6571036031392776,1,1,0.31420720627855525,0.11757793898006602,78.4167797980001,1.0,1
8632097879102230321,2024-08-16,ODI,Sri Lanka Women tour of Ireland,tier2_assoc,2024,Sri Lanka,Ireland,"Civil Service Cricket Club, Stormont, Belfast",Ireland,0,0.7329050947531283,1,0,0.4658101895062565,0.5371498779150919,242.95473211968238,1.0,5
4067603969852624053,2024-08-17,ODI,ICC Men's Cricket World Cup League 2,tier2_other,2024,Netherlands,Canada,"Hazelaarweg, Rotterdam",Netherlands,1,0.3237637662026883,0,0,0.35247246759462336,0.4572954439003724,125.68852662408426,1.0,4
4844021259735748927,2024-08-18,ODI,Sri Lanka Women tour of Ireland,tier2_assoc,2024,Ireland,Sri Lanka,"Civil Service Cricket Club, Stormont, Belfast",Ireland,1,0.22764731914498101,0,0,0.5447053617100379,0.5965286636239348,-198.68680172280347,0.16666666666666666,6
4139972069018256282,2024-08-19,ODI,ICC Men's Cricket World Cup League 2,tier2_other,2024,United States of America,Canada,"Hazelaarweg, Rotterdam",United States of America,1,0.30251563474056853,0,0,0.39496873051886294,0.48648443978135203,37.53844783898535,0.5,2
7893508153944513283,2024-08-20,ODI,Sri Lanka Women tour of Ireland,tier2_assoc,2024,Ireland,Sri Lanka,"Civil Service Cricket Club, Stormont, Belfast",Sri Lanka,0,0.16113184827944466,0,1,0.6777363034411107,0.02596347252994997,-156.59723913426978,0.2857142857142857,7
1222141605975169931,2024-08-21,ODI,ICC Men's Cricket World Cup League 2,tier2_other,2024,Netherlands,United States of America,"Hazelaarweg, Rotterdam",Netherlands,1,0.4792296428961801,0,0,0.04154071420763983,0.2712017648380401,97.78255330209049,1.0,2
2345342478148627307,2024-09-07,ODI,England Women tour of Ireland,tier2_assoc,2024,Ireland,England,"Civil Service Cricket Club, Stormont, Belfast",England,0,0.17882724234214123,0,1,0.6423455153157176,0.03197918260369491,-287.05890660925434,0.15384615384615385,13
2679864433509743712,2024-09-09,ODI,England Women tour of Ireland,tier2_assoc,2024,England,Ireland,"Civil Service Cricket Club, Stormont, Belfast",England,1,0.8185090357357556,1,1,0.6370180714715112,0.03293897010956523,296.31977259073165,0.8571428571428571,14
6303376155208970581,2024-09-11,ODI,England Women tour of Ireland,tier2_assoc,2024,England,Ireland,"Civil Service Cricket Club, Stormont, Belfast",Ireland,0,0.8236571031037643,1,0,0.6473142062075286,0.678411023493285,313.6137696871351,0.8666666666666667,15
7072947942434989319,2024-09-16,ODI,ICC Men's Cricket World Cup League 2,tier2_other,2024,Namibia,United States of America,"United Cricket Club Ground, Windhoek",United States of America,0,0.6820416534989067,1,0,0.3640833069978133,0.4651808171075227,81.39107384720955,0.5,6
6964085111091310583,2024-09-16,ODI,ICC Men's Cricket World Cup League 2,tier2_other,2024,Canada,Nepal,"Maple Leaf North-West Ground, King City",Canada,1,0.45227159529781524,0,0,0.09545680940436951,0.3000064053176003,-143.89743186966757,0.0,3
1401043501949047937,2024-09-18,ODI,ICC Men's Cricket World Cup League 2,tier2_other,2024,Nepal,Oman,"Maple Leaf North-West Ground, King City",Oman,0,0.3530810161654116,0,1,0.2938379676691768,0.12466620397639964,31.03609122081457,0.42857142857142855,7
1248383982921834491,2024-09-18,ODI,ICC Men's Cricket World Cup League 2,tier2_other,2024,United Arab Emirates,United States of America,"United Cricket Club Ground, Windhoek",United States of America,0,0.3004449647758852,0,1,0.39911007044822955,0.09026717685918291,-103.1259087853582,0.2857142857142857,7
7325572279127704892,2024-09-19,ODI,Australia tour of England,tier1,2024,England,Australia,"Trent Bridge, Nottingham",Australia,0,0.2316020726828159,0,1,0.5367958546343682,0.05363952007097634,-165.32678762795695,0.36893203883495146,103
8844269331789077657,2024-09-20,ODI,ICC Men's Cricket World Cup League 2,tier2_other,2024,Namibia,United Arab Emirates,"United Cricket Club Ground, Windhoek",United Arab Emirates,0,0.6085618614907127,1,0,0.21712372298142535,0.37034753926104136,158.94762934043683,0.14285714285714285,7
6460977350720668675,2024-09-20,ODI,ICC Men's Cricket World Cup League 2,tier2_other,2024,Canada,Oman,"Maple Leaf North-West Ground, King City",Canada,1,0.6124831225755948,1,1,0.22496624515118957,0.1501693302887615,-61.8768763954688,,0
3170374112693705067,2024-09-21,ODI,Australia tour of England,tier1,2024,Australia,England,"Headingley, Leeds",Australia,1,0.5199640242120396,1,1,0.039928048424079154,0.23043453805069933,183.37641101962436,0.6346153846153846,104
433588645159978658,2024-09-22,ODI,ICC Men's Cricket World Cup League 2,tier2_other,2024,Namibia,United States of America,"United Cricket Club Ground, Windhoek",United States of America,0,0.4756270016287202,0,1,0.04874599674255964,0.2262210446783266,12.210883217565879,0.42857142857142855,7
5362633238043899968,2024-09-22,ODI,ICC Men's Cricket World Cup League 2,tier2_other,2024,Nepal,Canada,"Maple Leaf North-West Ground, King City",Canada,0,0.36079408229312687,0,1,0.27841183541374626,0.1301723698177396,41.36711902743491,0.75,4
5343861033798151395,2024-09-24,ODI,ICC Men's Cricket World Cup League 2,tier2_other,2024,United States of America,United Arab Emirates,"United Cricket Club Ground, Windhoek",United States of America,1,0.6992049140434423,1,1,0.39840982808688463,0.09047768373561292,127.51939859969593,0.75,8
2520898963708892989,2024-09-24,ODI,Australia tour of England,tier1,2024,Australia,England,"Riverside Ground, Chester-le-Street",England,0,0.5681053794835427,1,0,0.13621075896708534,0.32274372219814,205.2564009282778,0.638095238095238,105
4719655150178890210,2024-09-26,ODI,ICC Men's Cricket World Cup League 2,tier2_other,2024,Oman,Canada,"Maple Leaf North-West Ground, King City",Canada,0,0.3726584882504732,0,1,0.2546830234990536,0.1388743488651281,-3.1021440769995934,0.0,1
6374756494147673508,2024-09-26,ODI,ICC Men's Cricket World Cup League 2,tier2_other,2024,United Arab Emirates,Namibia,"Wanderers Cricket Ground, Windhoek",Namibia,0,0.4854300102092162,0,1,0.029139979581567554,0.23564229481171978,-122.16174169284022,0.875,8
8700340703880699215,2024-09-27,ODI,Australia tour of England,tier1,2024,England,Australia,"Lord's, London",England,1,0.5547102243404037,1,1,0.10942044868080747,0.19828298430697358,-146.27997851716145,0.36792452830188677,106
3253159908116187057,2024-09-29,ODI,Australia tour of England,tier1,2024,England,Australia,"County Ground, Bristol",Australia,0,0.319911368834455,0,1,0.36017726233109004,0.10234328390953469,-73.0955817239228,0.37383177570093457,107
7616123214558286510,2024-10-02,ODI,Ireland vs South Africa,tier1,2024,South Africa,Ireland,"Zayed Cricket Stadium, Abu Dhabi",South Africa,1,0.7251014331422688,1,1,0.45020286628453765,0.0755692220604345,239.15122606324758,0.8666666666666667,15
2698068916171034467,2024-10-04,ODI,Ireland vs South Africa,tier1,2024,South Africa,Ireland,"Zayed Cricket Stadium, Abu Dhabi",South Africa,1,0.7556244583290693,1,1,0.5112489166581387,0.05971940536696078,259.087989302036,0.875,16
5481588729614464496,2024-10-07,ODI,Ireland vs South Africa,tier1,2024,Ireland,South Africa,"Zayed Cricket Stadium, Abu Dhabi",Ireland,1,0.24177150185178906,0,0,0.5164569962964218,0.5749104554040915,-278.080806217034,0.11764705882352941,17
584264877173145726,2024-10-17,ODI,United States of America Women tour of Zimbabwe,tier2_assoc,2024,United States of America,Zimbabwe,Harare Sports Club,Zimbabwe,0,0.4055814663956304,0,1,0.18883706720873916,0.1644963258836299,56.981981358527264,0.0,1
4158310493630321226,2024-10-20,ODI,West Indies tour of Sri Lanka,tier1,2024,West Indies,Sri Lanka,Pallekele International Cricket Stadium,Sri Lanka,0,0.5250333727958185,1,0,0.05006674559163704,0.27566004254935295,-127.69810675978329,0.36363636363636365,33
1574910594379936603,2024-10-20,ODI,United States of America Women tour of Zimbabwe,tier2_assoc,2024,United States of America,Zimbabwe,Harare Sports Club,Zimbabwe,0,0.2957722015067629,0,1,0.40845559698647416,0.08748119518415717,22.105407387374726,0.0,2
6011744608697510851,2024-10-23,ODI,West Indies tour of Sri Lanka,tier1,2024,West Indies,Sri Lanka,Pallekele International Cricket Stadium,Sri Lanka,0,0.4540261061046171,0,1,0.09194778779076584,0.206139705024521,-147.14284018172543,0.35294117647058826,34
6544248148750201601,2024-10-23,ODI,United States of America Women tour of Zimbabwe,tier2_assoc,2024,Zimbabwe,United States of America,Harare Sports Club,United States of America,0,0.6872855914284656,1,0,0.37457118285693114,0.4723614841851757,11.077002033660392,1.0,3
4632056798470333736,2024-10-24,ODI,New Zealand Women tour of India,tier2_assoc,2024,India,New Zealand,"Narendra Modi Stadium, Ahmedabad",India,1,0.6407005379060671,1,1,0.28140107581213414,0.12909610346098954,196.36150360045644,0.55,60
8358978610805810196,2024-10-25,ODI,ICC Men's Cricket World Cup League 2,tier2_other,2024,United States of America,Scotland,"Grand Prairie Stadium, Dallas",Scotland,0,0.6939924461438811,1,0,0.38798489228776223,0.4816255153047677,-150.82919645256356,0.42857142857142855,7
309749624622891932,2024-10-26,ODI,West Indies tour of Sri Lanka,tier1,2024,Sri Lanka,West Indies,Pallekele International Cricket Stadium,West Indies,0,0.6320305609343572,1,0,0.26406112186871433,0.39946262995499815,165.14631273816644,0.6571428571428571,35
525724836373007343,2024-10-26,ODI,United States of America Women tour of Zimbabwe,tier2_assoc,2024,Zimbabwe,United States of America,Harare Sports Club,Zimbabwe,1,0.7081934875510508,1,1,0.41638697510210165,0.08515104070761872,-7.998569946682892,0.75,4
6485788567521595587,2024-10-27,ODI,New Zealand Women tour of India,tier2_assoc,2024,New Zealand,India,"Narendra Modi Stadium, Ahmedabad",New Zealand,1,0.20734434242380415,0,0,0.5853113151523917,0.6283029914875514,-216.36738805650134,0.4426229508196721,61
6658641613629005487,2024-10-28,ODI,United States of America Women tour of Zimbabwe,tier2_assoc,2024,Zimbabwe,United States of America,Harare Sports Club,United States of America,0,0.5696173389589887,1,0,0.1392346779179774,0.3244639128427194,22.15000043284772,0.8,5
4915575988566986283,2024-10-29,ODI,New Zealand Women tour of India,tier2_assoc,2024,New Zealand,India,"Narendra Modi Stadium, Ahmedabad",India,0,0.2488864879445953,0,1,0.5022270241108093,0.06194448388139519,-148.8469832251451,0.45161290322580644,62
6043014613566664479,2024-10-29,ODI,ICC Men's Cricket World Cup League 2,tier2_other,2024,Scotland,Nepal,"Grand Prairie Stadium, Dallas",Nepal,0,0.6459850673271413,1,0,0.2919701346542827,0.41729670720965134,186.5471962539516,0.5,6
4426542917280184332,2024-10-31,ODI,ICC Men's Cricket World Cup League 2,tier2_other,2024,Scotland,United States of America,"Grand Prairie Stadium, Dallas",Scotland,1,0.8052753421812143,1,1,0.6105506843624287,0.03791769236264317,147.59686718100397,0.625,8
1146944773730123906,2024-10-31,ODI,England tour of West Indies,tier1,2024,England,West Indies,"Sir Vivian Richards Stadium, North Sound, Antigua",West Indies,0,0.5971634303986254,1,0,0.1943268607972508,0.3566041626054539,253.41785090956932,0.6956521739130435,46
1376539303752132966,2024-11-01,ODI,ICC Men's Cricket World Cup League 2,tier2_other,2024,United Arab Emirates,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,0,0.6763875059813922,1,0,0.3527750119627844,0.4575000582477279,-100.55732958204521,0.42857142857142855,7
7014984129210087883,2024-11-02,ODI,England tour of West Indies,tier1,2024,West Indies,England,"Sir Vivian Richards Stadium, North Sound, Antigua",England,0,0.5587145549699251,1,0,0.11742910993985012,0.31216195393524143,-198.89529204700352,0.3191489361702128,47
731749826781710190,2024-11-02,ODI,ICC Men's Cricket World Cup League 2,tier2_other,2024,United States of America,Nepal,"Grand Prairie Stadium, Dallas",United States of America,1,0.42476363498278547,0,0,0.15047273003442907,0.33089687563821807,-18.589650424470847,0.2,5
6483353740425956378,2024-11-03,ODI,ICC Men's Cricket World Cup League 2,tier2_other,2024,United Arab Emirates,Netherlands,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),United Arab Emirates,1,0.3759488527344366,0,0,0.24810229453112675,0.3894398344034659,-239.04160273268076,,0
460647127949200010,2024-11-04,ODI,Pakistan tour of Australia,tier1,2024,Pakistan,Australia,Melbourne Cricket Ground,Australia,0,0.3731725336752138,0,1,0.2536549326495724,0.13925773988957857,-392.4102892807862,0.16326530612244897,49
6898304178547487172,2024-11-05,ODI,ICC Men's Cricket World Cup League 2,tier2_other,2024,Netherlands,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,0,0.6929859512947323,1,0,0.38597190258946457,0.4802295286918651,89.73491173076559,1.0,1
3891545675545170417,2024-11-06,ODI,England tour of West Indies,tier1,2024,England,West Indies,"Kensington Oval, Bridgetown, Barbados",West Indies,0,0.5754623354902226,1,0,0.15092467098044526,0.33115689956786154,213.38023682538937,0.6875,48
1106279402777601231,2024-11-07,ODI,ICC Men's Cricket World Cup League 2,tier2_other,2024,United Arab Emirates,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,0,0.39607690841845417,0,1,0.20784618316309167,0.15687691738232054,-117.68074704387823,0.375,8
5061687397004991785,2024-11-08,ODI,Pakistan tour of Australia,tier1,2024,Australia,Pakistan,Adelaide Oval,Pakistan,0,0.649778481696421,1,0,0.2995569633928421,0.4222120752757062,397.40437409261835,0.84,50
8352833286627892381,2024-11-09,ODI,ICC Men's Cricket World Cup League 2,tier2_other,2024,Netherlands,United Arab Emirates,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Netherlands,1,0.4259942193133771,0,0,0.14801156137324578,0.3294826362616594,175.0263606004255,0.0,1
7054462882623832735,2024-11-10,ODI,Pakistan tour of Australia,tier1,2024,Australia,Pakistan,Perth Stadium,Pakistan,0,0.48354992574526795,0,1,0.0329001485094641,0.23382053068825415,334.21811897868633,0.8235294117647058,51
1773068438456765189,2024-11-11,ODI,ICC Men's Cricket World Cup League 2,tier2_other,2024,Oman,Netherlands,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,1,0.37996758749298404,0,0,0.24006482501403192,0.3844401925592705,-49.23936979095174,0.5,2
8823953116617244484,2024-11-13,ODI,New Zealand tour of Sri Lanka,tier1,2024,Sri Lanka,New Zealand,Rangiri Dambulla International Stadium,Sri Lanka,1,0.6206143798127703,1,1,0.2412287596255407,0.14393344880484887,13.088849908652264,0.41304347826086957,46
4511029826779044980,2024-11-17,ODI,New Zealand tour of Sri Lanka,tier1,2024,New Zealand,Sri Lanka,Pallekele International Cricket Stadium,Sri Lanka,0,0.6179693376742947,1,0,0.23593867534858948,0.3818861023056065,-49.96593185939355,0.574468085106383,47
1049434218910151698,2024-11-24,ODI,Pakistan tour of Zimbabwe,tier1,2024,Zimbabwe,Pakistan,"Queens Sports Club, Bulawayo",Zimbabwe,1,0.2949699564012628,0,0,0.41006008719747444,0.4970673623768373,-238.18461754385316,0.06451612903225806,31
7944667242018538914,2024-11-26,ODI,Pakistan tour of Zimbabwe,tier1,2024,Zimbabwe,Pakistan,"Queens Sports Club, Bulawayo",Pakistan,0,0.43316246781341466,0,1,0.13367506437317067,0.1876297235222075,-168.0265331317123,0.09375,32
8397844908200910061,2024-11-27,ODI,Ireland Women tour of Bangladesh,tier2_assoc,2024,Bangladesh,Ireland,"Shere Bangla National Stadium, Mirpur",Bangladesh,1,0.5134761819316171,1,1,0.026952363863234297,0.23670542554783688,21.86073351482355,0.9,10
2843984310268480570,2024-11-28,ODI,Pakistan tour of Zimbabwe,tier1,2024,Pakistan,Zimbabwe,"Queens Sports Club, Bulawayo",Pakistan,1,0.7837595634060756,1,1,0.5675191268121511,0.04675992641833106,187.85758490017724,0.9090909090909091,33
3882951112805511738,2024-11-30,ODI,Ireland Women tour of Bangladesh,tier2_assoc,2024,Ireland,Bangladesh,"Shere Bangla National Stadium, Mirpur",Bangladesh,0,0.4808320255590348,0,1,0.03833594888193037,0.23119943680320432,-69.16731656577576,0.09090909090909091,11
7010309328140684717,2024-12-02,ODI,Ireland Women tour of Bangladesh,tier2_assoc,2024,Ireland,Bangladesh,"Shere Bangla National Stadium, Mirpur",Bangladesh,0,0.36027286014215726,0,1,0.2794542797156855,0.1297965337550104,-93.2725998207734,0.08333333333333333,12
4639168357616989261,2024-12-04,ODI,England Women tour of South Africa,tier2_assoc,2024,England,South Africa,"Diamond Oval, Kimberley",South Africa,0,0.7518441484346499,1,0,0.5036882968692997,0.5652696235354238,27.564354995784242,0.6296296296296297,54
3828907730366906120,2024-12-05,ODI,India Women tour of Australia,tier2_assoc,2024,India,Australia,"Allan Border Field, Brisbane",Australia,0,0.26930864685183714,0,1,0.4613827062963257,0.07252714726916754,-28.103361756445793,0.40229885057471265,87
7810268719563922952,2024-12-08,ODI,India Women tour of Australia,tier2_assoc,2024,Australia,India,"Allan Border Field, Brisbane",Australia,1,0.7361996405602652,1,1,0.4723992811205304,0.06959062964053327,55.68200101399543,0.6022727272727273,88
4240240524954945543,2024-12-08,ODI,Bangladesh tour of West Indies,tier1,2024,Bangladesh,West Indies,"Warner Park, Basseterre, St Kitts",West Indies,0,0.3210764650585607,0,1,0.3578470698828786,0.10309009641450115,-3.958914936054498,0.5526315789473685,38
7576672016664767432,2024-12-08,ODI,England Women tour of South Africa,tier2_assoc,2024,South Africa,England,"Kingsmead, Durban",England,0,0.22757266795287917,0,1,0.5448546640942417,0.0517893191991914,6.105766264109889,0.38181818181818183,55
5032472205133644067,2024-12-10,ODI,Bangladesh tour of West Indies,tier1,2024,Bangladesh,West Indies,"Warner Park, Basseterre, St Kitts",West Indies,0,0.22502895121296063,0,1,0.5499420975740787,0.05063802888400502,-33.617089535610376,0.5384615384615384,39
3177937320921791364,2024-12-11,ODI,India Women tour of Australia,tier2_assoc,2024,Australia,India,"Western Australia Cricket Association Ground, Perth",Australia,1,0.7665145635443225,1,1,0.5330291270886449,0.054515449036898235,96.19244971625494,0.6067415730337079,89
4875558701856311393,2024-12-11,ODI,England Women tour of South Africa,tier2_assoc,2024,South Africa,England,"Senwes Park, Potchefstroom",England,0,0.14194228224692595,0,1,0.7161154355061481,0.02014761148946599,-25.64248010600909,0.375,56
6762279592306643937,2024-12-12,ODI,Bangladesh tour of West Indies,tier1,2024,Bangladesh,West Indies,"Warner Park, Basseterre, St Kitts",West Indies,0,0.4996051161874724,0,1,0.0007897676250552266,0.24960527212069777,-62.89188476939853,0.525,40
3391265871588414200,2024-12-17,ODI,Pakistan tour of South Africa,tier1,2024,South Africa,Pakistan,"Boland Park, Paarl",Pakistan,0,0.49802850536490517,0,1,0.003942989270189656,0.24803239215600137,156.29141373167727,0.65,60
7959164201524179422,2024-12-19,ODI,Pakistan tour of South Africa,tier1,2024,Pakistan,South Africa,"Newlands, Cape Town",Pakistan,1,0.5153313056829412,1,1,0.03066261136588233,0.2349037432510026,-117.05056673836702,0.36065573770491804,61
8717916953203040714,2024-12-21,ODI,Australia Women tour of New Zealand,tier2_assoc,2024,Australia,New Zealand,"Basin Reserve, Wellington",Australia,1,0.8485832596010615,1,1,0.697166519202123,0.02292702927303953,276.0443456450182,0.7611940298507462,67
1490074124097335552,2024-12-22,ODI,Pakistan tour of South Africa,tier1,2024,Pakistan,South Africa,"The Wanderers Stadium, Johannesburg",Pakistan,1,0.5867879514047543,1,1,0.17357590280950852,0.17074419710427974,-58.62326236591275,0.3709677419354839,62
1077546247239146348,2024-12-22,ODI,West Indies Women tour of India,tier2_assoc,2024,India,West Indies,"Kotambi Stadium, Vadodara",India,1,0.7780784301094897,1,1,0.5561568602189795,0.04924918318266863,133.50355765508948,0.703125,64
3727100081560154163,2024-12-23,ODI,Australia Women tour of New Zealand,tier2_assoc,2024,Australia,New Zealand,"Basin Reserve, Wellington",Australia,1,0.8420923951861983,1,1,0.6841847903723965,0.02493481165803178,290.2613475298151,0.7647058823529411,68
6517992216930960084,2024-12-24,ODI,West Indies Women tour of India,tier2_assoc,2024,India,West Indies,"Kotambi Stadium, Vadodara",India,1,0.7792749344994682,1,1,0.5585498689989363,0.048719554540214066,167.47288074242715,0.7076923076923077,65
4401563332034797882,2024-12-27,ODI,West Indies Women tour of India,tier2_assoc,2024,West Indies,India,"Kotambi Stadium, Vadodara",India,0,0.12219850100676156,0,1,0.7556029979864769,0.014932473648299508,-193.74217912970653,0.2878787878787879,66
1108502408844664919,2025-01-05,ODI,Sri Lanka tour of New Zealand,tier1,2025,Sri Lanka,New Zealand,"Basin Reserve, Wellington",New Zealand,0,0.4904828460244562,0,1,0.019034307951087626,0.2405734222442504,87.59419452826228,0.4375,48
3611119577890987079,2025-01-08,ODI,Sri Lanka tour of New Zealand,tier1,2025,New Zealand,Sri Lanka,"Seddon Park, Hamilton",New Zealand,1,0.7103675475095823,1,1,0.4207350950191646,0.08388695753561407,-44.20182964359833,0.5714285714285714,49
